WKT,id,lat,lon
POINT (111.98666807288 -3.1002527332627),1301,-3.10,111.986668
POINT (111.880074054431 -2.92856967017844),1302,-2.93,111.880074
POINT (111.880074054431 -2.92856967017844),1303,-2.93,111.880074
POINT (111.927346816374 -3.06165786027736),1304,-3.06,111.927346
POINT (111.927346816374 -3.06165786027736),1305,-3.06,111.927346
POINT (111.923636890102 -3.31565067176113),1306,-3.32,111.923636
POINT (111.923636890102 -3.31565067176113),1307,-3.32,111.923636
POINT (111.898094487069 -3.21138132348913),1308,-3.21,111.898094
POINT (111.898094487069 -3.21138132348913),1309,-3.21,111.898094
POINT (112.06927713112 -3.2535526544506),1310,-3.25,112.069277
POINT (112.06927713112 -3.2535526544506),1311,-3.25,112.069277
POINT (112.136281242318 -3.21357372153302),1312,-3.21,112.136281
POINT (112.136281242318 -3.21357372153302),1313,-3.21,112.136281
POINT (111.841914462904 -2.96969807689587),1314,-2.97,111.841914
POINT (111.841914462904 -2.96969807689587),1315,-2.97,111.841914
POINT (112.201677241766 -3.06118013331005),1316,-3.06,112.201677
POINT (112.201677241766 -3.06118013331005),1317,-3.06,112.201677
POINT (111.9598548131 -3.40265106278498),1318,-3.40,111.959854
POINT (111.9598548131 -3.40265106278498),1319,-3.40,111.959854
POINT (111.926146291631 -2.69533461338483),1320,-2.70,111.926146
POINT (111.926146291631 -2.69533461338483),1321,-2.70,111.926146
POINT (111.901496523098 -3.37515375783752),1322,-3.38,111.901496
POINT (111.901496523098 -3.37515375783752),1323,-3.38,111.901496
POINT (111.81461759001 -2.88002441138806),1324,-2.88,111.814617
POINT (111.81461759001 -2.88002441138806),1325,-2.88,111.814617
POINT (111.799755619097 -2.89851495585306),1326,-2.90,111.799755
POINT (111.799755619097 -2.89851495585306),1327,-2.90,111.799755
POINT (112.052489927244 -2.75240108062832),1328,-2.75,112.052489
POINT (112.052489927244 -2.75240108062832),1329,-2.75,112.052489
POINT (111.879569201823 -3.14666878737044),1330,-3.15,111.879569
POINT (111.879569201823 -3.14666878737044),1331,-3.15,111.879569
POINT (111.817302254809 -3.00217893326323),1332,-3.00,111.817302
POINT (111.817302254809 -3.00217893326323),1333,-3.00,111.817302
